            0		            0
       0.0002		1.827064178248e-05
       0.0004		6.86058373843e-05
       0.0006		0.0001449460105631
       0.0008		0.0002422156816805
        0.001		0.0003561231996072
       0.0012		0.0004830208603827
       0.0014		0.0006197751651922
       0.0016		0.0007636891864967
       0.0018		0.0009125030784306
        0.002		0.00106426674269
       0.0022		0.001217135161196
       0.0024		0.001369555960216
       0.0026		0.001520172644734
       0.0028		0.001667705150846
        0.003		0.001811045366148
       0.0032		0.001949194664682
       0.0034		0.002081207215583
       0.0036		0.002206272900549
       0.0038		0.002323668814393
        0.004		0.002432741826963
       0.0042		0.002532961956971
       0.0044		0.002623869284518
       0.0046		0.002704828569916
       0.0048		0.002775538357299
        0.005		0.002835682728125
       0.0052		0.002884872034387
       0.0054		0.002922908208298
       0.0056		0.002949611845379
       0.0058		0.002964811007786
        0.006		0.002968421621503
       0.0062		0.002960410312581
       0.0064		0.002940784200408
       0.0066		0.002909605594517
       0.0068		0.002866990380443
        0.007		0.002813082075713
       0.0072		0.002748074916069
       0.0074		0.002672226072458
       0.0076		0.0025858343067
       0.0078		0.00248924670241
        0.008		0.002382858664998
       0.0082		0.002267046625506
       0.0084		0.002142200189097
       0.0086		0.002008886331853
       0.0088		0.001867653920204
        0.009		0.001719095683111
       0.0092		0.001563848212067
       0.0094		0.001402496773381
       0.0096		0.001235331364194
       0.0098		0.001063299409887
         0.01		0.0008871269781101
       0.0102		0.0007075756242005
       0.0104		0.0005254423911895
       0.0106		0.000341425710599
       0.0108		0.0001561069806329
        0.011		-2.993280164326e-05
       0.0112		-0.0002159018419526
       0.0114		-0.0004010536990493
       0.0116		-0.0005847215116077
       0.0118		-0.000766116408378
        0.012		-0.0009445271159398
       0.0122		-0.001119223402905
       0.0124		-0.001289532064705
       0.0126		-0.001454773437341
       0.0128		-0.001614288481908
        0.013		-0.001767454000333
       0.0132		-0.001913599599666
       0.0134		-0.002052258074394
       0.0136		-0.002182791424432
       0.0138		-0.002304690743209
        0.014		-0.002417547785397
       0.0142		-0.002520782223309
       0.0144		-0.002614164544626
       0.0146		-0.002697189519378
       0.0148		-0.00276952037482
        0.015		-0.00283097721256
       0.0152		-0.002881260375134
       0.0154		-0.002920162127644
       0.0156		-0.002947514295558
       0.0158		-0.002963229602065
        0.016		-0.002967276001906
       0.0162		-0.002959605895095
       0.0164		-0.002940242414107
       0.0166		-0.002909252600679
       0.0168		-0.002866773998726
        0.017		-0.002812990395024
       0.0172		-0.002748096612092
       0.0174		-0.002672349950464
       0.0176		-0.002586053268917
       0.0178		-0.002489532873905
        0.018		-0.002383161838341
       0.0182		-0.00226738355415
       0.0184		-0.002142672622734
       0.0186		-0.002009548100466
       0.0188		-0.001868461729571
        0.019		-0.001719925754652
       0.0192		-0.001564609104958
       0.0194		-0.001403157629352
       0.0196		-0.001236256275606
       0.0198		-0.001064428493559
         0.02		-0.0008882823253122
       0.0202		-0.0007086446018806
       0.0204		-0.0005262684417685
       0.0206		-0.0003419368199469
       0.0208		-0.0001562519151007
        0.021		0.04619237983068
       0.0212		1.323510627834
       0.0214		3.100003559528
       0.0216		4.933672710498
       0.0218		6.757576219926
        0.022		8.556611957745
       0.0222		10.32217562897
       0.0224		12.04694476097
       0.0226		13.72421055557
       0.0228		15.34775792096
        0.023		16.91106889884
       0.0232		 18.407865471
       0.0234		19.83170491399
       0.0236		21.1777780082
       0.0238		22.4402104111
        0.024		23.61385559238
       0.0242		24.69484646733
       0.0244		25.67756342809
       0.0246		26.55991264535
       0.0248		27.33695038328
        0.025		28.00572241707
       0.0252		28.56441067693
       0.0254		29.01031498647
       0.0256		29.34157889037
       0.0258		29.55674849651
        0.026		29.65535605888
       0.0262		29.63705324105
       0.0264		29.50172156337
       0.0266		29.24984555476
       0.0268		28.88235507855
        0.027		28.40091597525
       0.0272		27.80735506739
       0.0274		27.10398639692
       0.0276		26.29361609618
       0.0278		25.37950614691
        0.028		24.36485568866
       0.0282		23.25397197182
       0.0284		22.05137556956
       0.0286		20.76202538021
       0.0288		19.39111915275
        0.029		17.94258037904
       0.0292		16.42320610021
       0.0294		14.83925580148
       0.0296		13.19737905392
       0.0298		11.50385057519
         0.03		9.763333572481
       0.0302		7.984328453223
       0.0304		6.174232658565
       0.0306		4.340744018454
       0.0308		2.490640714127
        0.031		0.6301052569454
       0.0312		-0.0002159947511938
       0.0314		-0.0004009048436399
       0.0316		-0.0005841396249459
       0.0318		-0.0007652860533029
        0.032		-0.000943578066264
       0.0322		-0.001118203245018
       0.0324		-0.001288446485804
       0.0326		-0.001453623641462
       0.0328		-0.001613150354669
        0.033		-0.001766371446418
       0.0332		-0.001912689790568
       0.0334		-0.002051461362635
       0.0336		-0.002182121029649
       0.0338		-0.002304104784176
        0.034		-0.00241698498037
       0.0342		-0.002520400357595
       0.0344		-0.002613845224242
       0.0346		-0.002697030473624
       0.0348		-0.002769592860068
        0.035		-0.00283110605555
       0.0352		-0.002881561743482
       0.0354		-0.002920657143196
       0.0356		-0.002948064666509
       0.0358		-0.002964008113575
        0.036		-0.0029682212065
       0.0362		-0.002960532490122
       0.0364		-0.002941384073352
       0.0366		-0.002910555291171
