            0		            0
       0.0002		1.827423863721
       0.0004		6.861590929567
       0.0006		14.49648825977
       0.0008		24.2245214497
        0.001		35.61648600914
       0.0012		48.30757797251
       0.0014		61.98441853168
       0.0016		76.37728995115
       0.0018		91.26018662109
        0.002		106.4380804949
       0.0022		121.7264525212
       0.0024		136.9700507489
       0.0026		152.033212888
       0.0028		166.7879204837
        0.003		181.1233518119
       0.0032		194.939634815
       0.0034		208.1421774644
       0.0036		220.6499602437
       0.0038		232.3906857749
        0.004		243.2990348684
       0.0042		253.322004355
       0.0044		262.4135978836
       0.0046		270.5102856217
       0.0048		277.5819191349
        0.005		283.5969036463
       0.0052		288.5162708421
       0.0054		292.3202121754
       0.0056		294.9907856527
       0.0058		296.5107960686
        0.006		296.8718354323
       0.0062		296.0705662643
       0.0064		294.1077008244
       0.0066		290.9894709344
       0.0068		286.727466548
        0.007		281.336041087
       0.0072		274.8346202976
       0.0074		267.2489240732
       0.0076		258.6088318045
       0.0078		248.9490555406
        0.008		238.3091399882
       0.0082		226.7267321814
       0.0084		214.240796671
       0.0086		200.9080369497
       0.0088		186.7833453172
        0.009		171.9260007579
       0.0092		156.3996689402
       0.0094		140.2628824633
       0.0096		123.5446439401
       0.0098		106.3397055717
         0.01		88.72068147935
       0.0102		70.76373489838
       0.0104		52.54857817787
       0.0106		34.14506118504
       0.0108		15.61132964508
        0.011		-2.994510519425
       0.0112		-21.59327203639
       0.0114		-40.11030342784
       0.0116		-58.47891175661
       0.0118		-76.62020212284
        0.012		-94.46304018666
       0.0122		-111.9343955087
       0.0124		-128.9669410097
       0.0126		-145.4927035877
       0.0128		-161.4457728724
        0.013		-176.7638229678
       0.0132		-191.3798079765
       0.0134		-205.2470028627
       0.0136		-218.3016013596
       0.0138		-230.4927078885
        0.014		-241.7794940361
       0.0142		-252.1039213737
       0.0144		-261.4430366142
       0.0146		-269.746311876
       0.0148		-276.980066721
        0.015		-283.1263097454
       0.0152		-288.1550724179
       0.0154		-292.0455794003
       0.0156		-294.7810117942
       0.0158		-296.3526412578
        0.016		-296.7572631517
       0.0162		-295.990117259
       0.0164		-294.0535172993
       0.0166		-290.9541683614
       0.0168		-286.7058264076
        0.017		-281.3268721477
       0.0172		-274.8367900469
       0.0174		-267.2613129635
       0.0176		-258.6307300361
       0.0178		-248.9776753231
        0.018		-238.339460002
       0.0182		-226.7604279484
       0.0184		-214.2880442445
       0.0186		-200.9742199109
       0.0188		-186.8641337911
        0.019		-172.0090155805
       0.0192		-156.4757650883
       0.0194		-140.3289737996
       0.0196		-123.6371434734
       0.0198		-106.4526243819
         0.02		-88.83622687827
       0.0202		-70.87064245096
       0.0204		-52.63119055292
       0.0206		-34.1961765715
       0.0208		-15.62582439027
        0.021		3.009864005483
       0.0212		21.61368208982
       0.0214		40.13615474706
       0.0216		58.50343757568
       0.0218		76.64247586639
        0.022		94.48123536112
       0.0222		111.9491525352
       0.0224		128.9769653168
       0.0226		145.4980376272
       0.0228		161.4476773564
        0.023		176.7614265605
       0.0232		191.3811506415
       0.0234		205.2423968016
       0.0236		218.2984597407
       0.0238		230.4919726878
        0.024		241.7732468396
       0.0242		252.1059460292
       0.0244		261.435340981
       0.0246		269.7428741864
       0.0248		276.9808820982
        0.025		283.1219360948
       0.0252		288.150132896
       0.0254		292.0406214715
       0.0256		294.7771091732
