            0		          0.5
         0.06		0.4985044955068
         0.12		0.4970179641082
         0.18		0.4955403790513
         0.24		0.4940717138441
          0.3		0.4926119420638
         0.36		0.4911610373936
         0.42		0.4897189736946
         0.48		0.488285725006
         0.54		0.4868612655452
          0.6		0.4854455697073
         0.66		0.484038612066
         0.72		0.4826403673727
         0.78		0.481250810557
         0.84		0.4798699167266
          0.9		0.4784976611671
         0.96		0.4771340193424
         1.02		0.4757789668944
         1.08		0.474432479643
         1.14		0.4730945335862
          1.2		0.4717651049001
         1.26		0.470444169939
         1.32		0.4691317052349
         1.38		0.4678276874982
         1.44		0.4665320936174
          1.5		0.4652449006588
         1.56		0.463966085867
         1.62		0.4626956266647
         1.68		0.4614335006523
         1.74		0.4601796856088
          1.8		0.458934159491
         1.86		0.4576969004336
         1.92		0.4564679712652
         1.98		0.4552474931712
         2.04		0.4540354367038
          2.1		0.4528317699519
         2.16		0.4516364613992
         2.22		0.4504494799241
         2.28		0.4492707947996
         2.34		0.4481003756935
          2.4		0.4469381926682
         2.46		0.4457842161809
         2.52		0.4446384170833
         2.58		0.4435007666222
         2.64		0.4423712364386
          2.7		0.4412497985686
         2.76		0.4401364254428
         2.82		0.4390310898866
         2.88		0.4379337651198
         2.94		0.4368444247574
            3		0.4357630428087
         3.06		0.4346895936779
         3.12		0.4336240521638
         3.18		0.4325663934599
         3.24		0.4315165931544
          3.3		0.4304746272304
         3.36		0.4294404720653
         3.42		0.4284141044315
         3.48		0.4273955014961
         3.54		0.4263846408207
          3.6		0.4253815003618
         3.66		0.4243860584705
         3.72		0.4233982938926
         3.78		0.4224181857686
         3.84		0.4214457136337
          3.9		0.4204808574178
         3.96		0.4195235974456
         4.02		0.4185739144363
         4.08		0.4176317895039
         4.14		0.4166972041572
          4.2		0.4157701402995
         4.26		0.4148505802289
         4.32		0.4139385066383
         4.38		0.4130339026151
         4.44		0.4121367516415
          4.5		0.4112470375943
         4.56		0.4103647447453
         4.62		0.4094898577607
         4.68		0.4086223617014
         4.74		0.4077622420231
          4.8		0.4069094845763
         4.86		0.406064075606
         4.92		0.405226001752
         4.98		0.4043952500487
         5.04		0.4035718079253
          5.1		0.4027556632058
         5.16		0.4019468041086
         5.22		0.401145219247
         5.28		0.4003508976291
         5.34		0.3995638286574
          5.4		0.3987840021294
         5.46		0.3980114082371
         5.52		0.3972460375672
         5.58		0.3964878811012
         5.64		0.3957369302154
          5.7		0.3949931766804
         5.76		0.3942566126619
         5.82		0.3935272307202
         5.88		0.3928050238101
         5.94		0.3920899852814
            6		0.3913821088783
         6.06		0.39068138874
         6.12		0.3899878194001
         6.18		0.3893013957871
         6.24		0.3886221132241
          6.3		0.3879499674291
         6.36		0.3872849545144
         6.42		0.3866270709874
         6.48		0.38597631375
         6.54		0.3853326800988
          6.6		0.3846961677251
         6.66		0.384066774715
         6.72		0.3834444995491
         6.78		0.382829341103
         6.84		0.3822212986468
          6.9		0.3816203718451
